filename,rmse,nrmse_mean,nrmse_range
prediction LSTM interpolacao-linear - treated bbr esmond data ba-pe 07-03-2023_longest_interval.csv.csv,641.2738818358463,0.18777872286257022,0.19669107166827088
prediction bi-LSTM knn - treated bbr esmond data ba-pe 07-03-2023_longest_interval.csv.csv,563.3719814590569,0.1529205938293811,0.17279705585986177
prediction bi-LSTM media-movel - treated bbr esmond data pb-es 07-08-2023_longest_interval.csv.csv,29.962464332129016,0.03285560112498798,0.13143544780029884
prediction bi-LSTM mediana-movel - treated bbr esmond data pb-es 07-08-2023_longest_interval.csv.csv,29.89727546081395,0.03278215436773421,0.13114948572461924
prediction LSTM media-movel - treated bbr esmond data go-se 07-03-2023_longest_interval.csv.csv,13.24680269101585,0.014403328406970017,0.11914456231854269
prediction GRU knn - treated bbr esmond data pb-ac 07-08-2023_longest_interval.csv.csv,45.02077687124034,0.05135188373489547,0.1820879968427745
prediction GRU interpolacao-linear - treated bbr esmond data go-se 07-03-2023_longest_interval.csv.csv,12.869834620407536,0.014008446109856264,0.11575403127280182
prediction GRU knn - treated bbr esmond data to-rs 07-07-2023_longest_interval.csv.csv,56.41122095080727,0.06368873548161581,0.12546210456296414
forecasting-values LSTM svd - treated bbr esmond data ba-go 07-03-2023_longest_interval.csv.csv,21.591616483712013,0.024997519014335393,0.17941373976778005
forecasting-values bi-LSTM svd - treated bbr esmond data ce-am 07-03-2023_longest_interval.csv.csv,78.85495440098313,0.08742844943202925,0.10959371396637264
prediction bi-LSTM mediana-movel - treated bbr esmond data pb-ac 07-08-2023_longest_interval.csv.csv,39.07267807808198,0.043555126792555764,0.1580307177476861
prediction bi-LSTM mediana-movel - treated bbr esmond data to-rs 07-07-2023_longest_interval.csv.csv,58.89294846525195,0.06667243277855175,0.13098162269545702
forecasting-values bi-LSTM svd - treated bbr esmond data se-es 07-07-2023_longest_interval.csv.csv,12.30091249337358,0.013420093029676297,0.15314561339865423
forecasting-values LSTM svd - treated bbr esmond data pb-ac 07-08-2023_longest_interval.csv.csv,75.09111709563051,0.08451817949966042,0.24033981340987928
prediction bi-LSTM interpolacao-linear - treated bbr esmond data rs-pe 07-07-2023_longest_interval.csv.csv,420.32858008866276,0.22549224886055683,0.16071309185689936
prediction GRU knn - treated bbr esmond data ap-ba 07-03-2023_longest_interval.csv.csv,30.47218891342703,0.03409289422389095,0.1591672663526142
prediction bi-LSTM mediana-movel - treated bbr esmond data rj-go 07-08-2023_longest_interval.csv.csv,70.45059089031699,0.08012744697212891,0.1539392860513929
prediction bi-LSTM media-movel - treated bbr esmond data to-ba 07-07-2023_longest_interval.csv.csv,28.4309568916737,0.029862298423203544,0.17128310337713182
prediction GRU interpolacao-linear - treated bbr esmond data to-rs 07-07-2023_longest_interval.csv.csv,59.574364920401436,0.06776218731738586,0.13249713576370709
prediction LSTM media-movel - treated bbr esmond data se-es 07-07-2023_longest_interval.csv.csv,11.68768137913007,0.012734203889129743,0.1455109232733035
forecasting-values LSTM svd - treated bbr esmond data rj-am 07-08-2023_longest_interval.csv.csv,45.023565906017716,0.05334766766353378,0.1371399805304604
forecasting-values bi-LSTM svd - treated bbr esmond data ba-pe 07-03-2023_longest_interval.csv.csv,581.8796197344788,0.17329917419266697,0.1761129640519682
prediction GRU interpolacao-linear - treated bbr esmond data ce-ro 07-03-2023_longest_interval.csv.csv,14.453248244500484,0.015801862813130143,0.1304688792474391
forecasting-values GRU svd - treated bbr esmond data rs-go 07-07-2023_longest_interval.csv.csv,20.416587728240653,0.02355657624966146,0.11883919364107919
forecasting-values GRU svd - treated bbr esmond data go-se 07-03-2023_longest_interval.csv.csv,9.998443858866416,0.010864548371707408,0.11789415321150114
prediction bi-LSTM knn - treated bbr esmond data pr-pa 07-08-2023_longest_interval.csv.csv,15.409782581524516,0.016812667156502217,0.1527245321673549
prediction bi-LSTM mediana-movel - treated bbr esmond data es-pr 07-03-2023_longest_interval.csv.csv,14.537161105076356,0.01587175018578634,0.1300051039657847
prediction LSTM knn - treated bbr esmond data pr-pa 07-08-2023_longest_interval.csv.csv,15.414489151827597,0.016817802206236746,0.1527711784288351
prediction GRU media-movel - treated bbr esmond data se-es 07-07-2023_longest_interval.csv.csv,11.50570295462403,0.01253593099941695,0.14324530294137194
forecasting-values GRU svd - treated bbr esmond data pb-ac 07-08-2023_longest_interval.csv.csv,73.80751572851277,0.08307343270472455,0.23623146444667423
prediction GRU media-movel - treated bbr esmond data ro-se 07-04-2023_longest_interval.csv.csv,8.806984353160717,0.009631422790407965,0.1252198884507447
forecasting-values GRU svd - treated bbr esmond data ce-am 07-03-2023_longest_interval.csv.csv,79.7953597757165,0.08847110026323003,0.11090070245471655
prediction LSTM mediana-movel - treated bbr esmond data to-rs 07-07-2023_longest_interval.csv.csv,59.27274917205791,0.0671024033905463,0.1318263233629347
prediction GRU media-movel - treated bbr esmond data ba-pa 07-03-2023_longest_interval.csv.csv,27.99283629834859,0.03225451769167948,0.16148856427991784
prediction GRU interpolacao-linear - treated bbr esmond data pb-ac 07-08-2023_longest_interval.csv.csv,50.823318314508334,0.056630829678739995,0.20555656450040635
forecasting-values LSTM svd - treated bbr esmond data pr-pa 07-08-2023_longest_interval.csv.csv,15.56582154163151,0.01706829618407114,0.15427101584135516
prediction GRU interpolacao-linear - treated bbr esmond data ba-pe 07-03-2023_longest_interval.csv.csv,635.3810901393151,0.18605318728375955,0.19488363876520232
forecasting-values LSTM svd - treated bbr esmond data ba-pa 07-03-2023_longest_interval.csv.csv,20.094639945300838,0.02308834368149673,0.1862900796015766
prediction bi-LSTM mediana-movel - treated bbr esmond data ba-pe 07-03-2023_longest_interval.csv.csv,614.8032121070659,0.17701104802199552,0.18857200656331866
prediction bi-LSTM mediana-movel - treated bbr esmond data to-ba 07-07-2023_longest_interval.csv.csv,28.408019869283294,0.029837270160860744,0.1711449186374402
prediction GRU media-movel - treated bbr esmond data to-rs 07-07-2023_longest_interval.csv.csv,57.86903152314014,0.06552882581490858,0.1287043669954422
prediction GRU mediana-movel - treated bbr esmond data pb-es 07-08-2023_longest_interval.csv.csv,29.15616491276524,0.03196953181215946,0.127898478208263
prediction LSTM mediana-movel - treated bbr esmond data ba-pa 07-03-2023_longest_interval.csv.csv,31.37252608520141,0.036014674724886675,0.1809857401135279
prediction LSTM media-movel - treated bbr esmond data ce-ro 07-03-2023_longest_interval.csv.csv,15.586968733196546,0.017046072305108812,0.14070292761067235
prediction GRU knn - treated bbr esmond data pr-pa 07-08-2023_longest_interval.csv.csv,15.000120598321123,0.016365710132038486,0.14866442071539313
prediction GRU knn - treated bbr esmond data rj-go 07-08-2023_longest_interval.csv.csv,69.28937676876428,0.07814468350662603,0.1514019549862366
prediction GRU mediana-movel - treated bbr esmond data rs-go 07-07-2023_longest_interval.csv.csv,15.03215532138168,0.017119466701317164,0.12401237396229439
prediction GRU media-movel - treated bbr esmond data rj-go 07-08-2023_longest_interval.csv.csv,71.48557556384625,0.08161920479137633,0.1562007972708698
prediction LSTM knn - treated bbr esmond data ba-pa 07-03-2023_longest_interval.csv.csv,21.906576276722234,0.025129547258605694,0.12637738861156714
prediction LSTM mediana-movel - treated bbr esmond data rj-go 07-08-2023_longest_interval.csv.csv,76.29740298396968,0.08677735749906175,0.16671496426784418
prediction GRU interpolacao-linear - treated bbr esmond data pr-pa 07-08-2023_longest_interval.csv.csv,15.489143739852143,0.016937477708710926,0.1535110712190076
forecasting-values bi-LSTM svd - treated bbr esmond data ba-go 07-03-2023_longest_interval.csv.csv,21.031166574531323,0.02434866267363967,0.17475672790234267
prediction LSTM knn - treated bbr esmond data ba-go 07-03-2023_longest_interval.csv.csv,18.738783927928683,0.021523332934362233,0.1848005812456904
prediction GRU knn - treated bbr esmond data rs-pe 07-07-2023_longest_interval.csv.csv,390.95440619813786,0.192302945560695,0.14948184437500633
prediction GRU knn - treated bbr esmond data ce-am 07-03-2023_longest_interval.csv.csv,76.5770681118622,0.0869941702813811,0.11414367668563839
prediction GRU knn - treated bbr esmond data ro-se 07-04-2023_longest_interval.csv.csv,8.448488634366878,0.009237786749617834,0.12012270738202584
prediction LSTM media-movel - treated bbr esmond data ce-am 07-03-2023_longest_interval.csv.csv,95.77366963786217,0.10691534059124139,0.1427576042239186
forecasting-values bi-LSTM svd - treated bbr esmond data pb-ac 07-08-2023_longest_interval.csv.csv,71.43788373871034,0.08040631321564834,0.228647119822344
prediction bi-LSTM mediana-movel - treated bbr esmond data rs-go 07-07-2023_longest_interval.csv.csv,15.149753811038599,0.017253394497083296,0.1249825387566929
prediction bi-LSTM interpolacao-linear - treated bbr esmond data pr-pa 07-08-2023_longest_interval.csv.csv,15.479064728359306,0.01692645624520378,0.15341117932846277
forecasting-values bi-LSTM svd - treated bbr esmond data rj-am 07-08-2023_longest_interval.csv.csv,45.629039790847074,0.054065083508699166,0.13898422976097508
prediction LSTM knn - treated bbr esmond data ro-se 07-04-2023_longest_interval.csv.csv,8.772985347603006,0.009592599493950997,0.12473648215493983
prediction GRU media-movel - treated bbr esmond data rs-go 07-07-2023_longest_interval.csv.csv,14.41345833977289,0.01644658848879116,0.11890824352908384
prediction bi-LSTM mediana-movel - treated bbr esmond data ce-ro 07-03-2023_longest_interval.csv.csv,15.157081398845133,0.01657274170249682,0.1368223522710189
prediction bi-LSTM media-movel - treated bbr esmond data ba-pa 07-03-2023_longest_interval.csv.csv,28.19296326756055,0.032485112362409946,0.16264308169241876
prediction bi-LSTM mediana-movel - treated bbr esmond data ro-se 07-04-2023_longest_interval.csv.csv,8.955986854437885,0.009791611385180685,0.12733844297981148
prediction GRU knn - treated bbr esmond data es-pr 07-03-2023_longest_interval.csv.csv,13.621915932895138,0.014893406541189686,0.12182011221233627
prediction GRU mediana-movel - treated bbr esmond data rs-pe 07-07-2023_longest_interval.csv.csv,504.04729571121464,0.26547665233259826,0.19272303424804182
prediction bi-LSTM knn - treated bbr esmond data ba-pa 07-03-2023_longest_interval.csv.csv,22.238462760265392,0.025510262025136895,0.12829201673856608
forecasting-values GRU svd - treated bbr esmond data es-pr 07-03-2023_longest_interval.csv.csv,12.998391394150813,0.01420265348682595,0.11624396347884197
prediction LSTM interpolacao-linear - treated bbr esmond data to-ba 07-07-2023_longest_interval.csv.csv,28.976635122590448,0.030422420696336258,0.17457055730254423
prediction GRU knn - treated bbr esmond data ma-rj 07-03-2023_longest_interval.csv.csv,42.81460657082665,0.04827949782605764,0.14136691186809772
prediction GRU media-movel - treated bbr esmond data go-se 07-03-2023_longest_interval.csv.csv,12.693271118189287,0.013801470191594408,0.1141659815611918
forecasting-values bi-LSTM svd - treated bbr esmond data rs-go 07-07-2023_longest_interval.csv.csv,20.502308424575872,0.023655480441991384,0.11933814961582018
forecasting-values bi-LSTM svd - treated bbr esmond data es-pr 07-03-2023_longest_interval.csv.csv,13.408661374234379,0.014650933753705431,0.1199129873707337
prediction LSTM mediana-movel - treated bbr esmond data pr-pa 07-08-2023_longest_interval.csv.csv,16.489516381388736,0.017999386965135578,0.1634256461238394
prediction LSTM mediana-movel - treated bbr esmond data rs-pe 07-07-2023_longest_interval.csv.csv,518.7342439791865,0.27321212059587235,0.1983386049655748
prediction GRU knn - treated bbr esmond data ba-go 07-03-2023_longest_interval.csv.csv,18.226401185602686,0.02093481105400332,0.17974749834733972
prediction LSTM media-movel - treated bbr esmond data ba-go 07-03-2023_longest_interval.csv.csv,21.41890922296953,0.024688820874901794,0.21123179013521906
prediction LSTM interpolacao-linear - treated bbr esmond data ma-rj 07-03-2023_longest_interval.csv.csv,47.45317636138897,0.05413037810857158,0.15668271970325034
prediction GRU mediana-movel - treated bbr esmond data pr-pa 07-08-2023_longest_interval.csv.csv,15.754883380438777,0.017197486936315964,0.15614478535950257
prediction GRU interpolacao-linear - treated bbr esmond data rs-go 07-07-2023_longest_interval.csv.csv,14.716992735070273,0.016916576339852617,0.12141234358228753
forecasting-values GRU svd - treated bbr esmond data ma-rj 07-03-2023_longest_interval.csv.csv,41.21067497050994,0.047123126639633015,0.13607098892625458
prediction bi-LSTM knn - treated bbr esmond data rs-pe 07-07-2023_longest_interval.csv.csv,396.9338628806742,0.19524412518336834,0.1517680961708564
prediction bi-LSTM knn - treated bbr esmond data se-es 07-07-2023_longest_interval.csv.csv,11.607078076439274,0.012679422240755057,0.14450741705055872
prediction LSTM interpolacao-linear - treated bbr esmond data ba-pa 07-03-2023_longest_interval.csv.csv,26.18547301143077,0.030335496646840664,0.15106202160214674
prediction LSTM interpolacao-linear - treated bbr esmond data ap-ba 07-03-2023_longest_interval.csv.csv,34.78843903525709,0.03904624277451403,0.1817126021910617
prediction bi-LSTM interpolacao-linear - treated bbr esmond data ba-pe 07-03-2023_longest_interval.csv.csv,586.119397792486,0.17162830902666515,0.1797741273156611
prediction LSTM knn - treated bbr esmond data ma-rj 07-03-2023_longest_interval.csv.csv,43.553158461042756,0.049112319081092023,0.1438054908563568
forecasting-values GRU svd - treated bbr esmond data rj-am 07-08-2023_longest_interval.csv.csv,43.902426482929926,0.05201924837590513,0.1337250347002004
prediction LSTM media-movel - treated bbr esmond data to-ba 07-07-2023_longest_interval.csv.csv,28.980707353540275,0.030439725782159636,0.17459509057300054
prediction bi-LSTM mediana-movel - treated bbr esmond data ba-pa 07-03-2023_longest_interval.csv.csv,29.616191149651293,0.03399845737471195,0.1708535761515151
prediction GRU media-movel - treated bbr esmond data rj-am 07-08-2023_longest_interval.csv.csv,41.21965693132814,0.048426796799653136,0.12555342597328684
prediction bi-LSTM knn - treated bbr esmond data ro-se 07-04-2023_longest_interval.csv.csv,8.697639877802489,0.00951021489089482,0.12366520157292045
prediction LSTM mediana-movel - treated bbr esmond data go-se 07-03-2023_longest_interval.csv.csv,13.288057638920192,0.014441152727389342,0.11951561809903459
prediction GRU mediana-movel - treated bbr esmond data rj-go 07-08-2023_longest_interval.csv.csv,72.6688340755671,0.08265038057639261,0.1587862968132672
forecasting-values bi-LSTM svd - treated bbr esmond data rj-go 07-08-2023_longest_interval.csv.csv,66.73530820459139,0.07701133671624902,0.14582114315305833
prediction bi-LSTM interpolacao-linear - treated bbr esmond data es-pr 07-03-2023_longest_interval.csv.csv,14.587124511699752,0.01592015466384569,0.13045192420982063
forecasting-values LSTM svd - treated bbr esmond data to-rs 07-07-2023_longest_interval.csv.csv,59.56632654002817,0.06780216713412873,0.1324792579000142
prediction bi-LSTM interpolacao-linear - treated bbr esmond data rs-go 07-07-2023_longest_interval.csv.csv,14.626690472649214,0.016812777612530628,0.12066736738309455
prediction GRU media-movel - treated bbr esmond data ap-ba 07-03-2023_longest_interval.csv.csv,34.95053689689737,0.03914290179861516,0.18255929796313727
prediction bi-LSTM media-movel - treated bbr esmond data go-se 07-03-2023_longest_interval.csv.csv,13.0112324631463,0.014147191478380368,0.11702579355981178
prediction LSTM knn - treated bbr esmond data pb-ac 07-08-2023_longest_interval.csv.csv,46.1931956718754,0.05268917549489789,0.18682988282752797
prediction GRU mediana-movel - treated bbr esmond data ma-rj 07-03-2023_longest_interval.csv.csv,47.07536643555994,0.05355245197534502,0.15543525238390898
prediction GRU mediana-movel - treated bbr esmond data ba-pa 07-03-2023_longest_interval.csv.csv,29.54297564969594,0.03391440828001837,0.1704312014466152
forecasting-values bi-LSTM svd - treated bbr esmond data pr-pa 07-08-2023_longest_interval.csv.csv,15.475566014143277,0.016969328836199487,0.15337650398577035
prediction GRU knn - treated bbr esmond data go-se 07-03-2023_longest_interval.csv.csv,12.212779042275645,0.013280996313623438,0.10984433358185826
prediction LSTM mediana-movel - treated bbr esmond data ba-go 07-03-2023_longest_interval.csv.csv,22.660433967781636,0.026051259927012092,0.22347562065029486
prediction LSTM interpolacao-linear - treated bbr esmond data ce-am 07-03-2023_longest_interval.csv.csv,87.17944733630374,0.0973316228007711,0.12994729226054336
prediction GRU interpolacao-linear - treated bbr esmond data to-ba 07-07-2023_longest_interval.csv.csv,28.464996182657053,0.02988525359569018,0.17148817404776034
prediction LSTM interpolacao-linear - treated bbr esmond data es-pr 07-03-2023_longest_interval.csv.csv,14.829615047232604,0.01618480496055807,0.13262050492890332
prediction LSTM mediana-movel - treated bbr esmond data pb-es 07-08-2023_longest_interval.csv.csv,30.178745926076488,0.03309078477301273,0.13238420381169827
