,Data,Vazao,throughput_raw,hour,day_of_week,relative_day,is_weekend,time_since_start,hour_sin,hour_cos,throughput_rolling_mean,throughput_rolling_std
673,2024-07-01 18:00:00,926808197.0,926808197.0,18,0,0,False,4038.0,-1.0,-1.8369701987210297e-16,926569454.75,7725112.858975755
674,2024-07-02 00:00:00,,,0,1,1,False,4044.0,0.0,1.0,924872681.0,8499517.990670675
675,2024-07-02 06:00:00,916669264.0,916669264.0,6,1,1,False,4050.0,1.0,6.123233995736766e-17,919683263.0,6194701.810846788
676,2024-07-02 12:00:00,922691267.0,922691267.0,12,1,1,False,4056.0,1.2246467991473532e-16,-1.0,922056242.6666666,5099209.009501751
677,2024-07-02 18:00:00,893101115.0,893101115.0,18,1,1,False,4062.0,-1.0,-1.8369701987210297e-16,910820548.6666666,15638090.58464521
678,2024-07-03 00:00:00,947494268.0,947494268.0,0,2,2,False,4068.0,0.0,1.0,919988978.5,22344432.72623869
679,2024-07-03 06:00:00,927050812.0,927050812.0,6,2,2,False,4074.0,1.0,6.123233995736766e-17,922584365.5,22433055.03695648
680,2024-07-03 12:00:00,,,12,2,2,False,4080.0,1.2246467991473532e-16,-1.0,922548731.6666666,27474630.458228365
681,2024-07-03 18:00:00,924521447.5,924521447.5,18,2,2,False,4086.0,-1.0,-1.8369701987210297e-16,933022175.8333334,12596845.238148104
682,2024-07-04 00:00:00,,,0,3,3,False,4092.0,0.0,1.0,925786129.75,1788530.7900531094
683,2024-07-04 06:00:00,933542031.0,933542031.0,6,3,3,False,4098.0,1.0,6.123233995736766e-17,929031739.25,6378515.76311245
684,2024-07-04 12:00:00,924723061.0,924723061.0,12,3,3,False,4104.0,1.2246467991473532e-16,-1.0,927595513.1666666,5150822.046768646
685,2024-07-04 18:00:00,,,18,3,3,False,4110.0,-1.0,-1.8369701987210297e-16,929132546.0,6235953.490083765
686,2024-07-05 00:00:00,,,0,4,4,False,4116.0,0.0,1.0,929132546.0,6235953.490083765
687,2024-07-05 06:00:00,922138789.0,922138789.0,6,4,4,False,4122.0,1.0,6.123233995736766e-17,923430925.0,1827356.255640889
688,2024-07-05 12:00:00,913624785.0,913624785.0,12,4,4,False,4128.0,1.2246467991473532e-16,-1.0,917881787.0,6020309.963452538
689,2024-07-05 18:00:00,923798088.0,923798088.0,18,4,4,False,4134.0,-1.0,-1.8369701987210297e-16,919853887.3333334,5457985.452730995
690,2024-07-06 00:00:00,,,0,5,5,True,4140.0,0.0,1.0,919853887.3333334,5457985.452730995
691,2024-07-06 06:00:00,935597128.0,935597128.0,6,5,5,True,4146.0,1.0,6.123233995736766e-17,924340000.3333334,10996190.975069271
692,2024-07-06 12:00:00,920281069.0,920281069.0,12,5,5,True,4152.0,1.2246467991473532e-16,-1.0,926558761.6666666,8022556.023067609
693,2024-07-06 18:00:00,920836059.5,920836059.5,18,5,5,True,4158.0,-1.0,-1.8369701987210297e-16,925571418.8333334,8686952.102707189
694,2024-07-07 00:00:00,,,0,6,6,True,4164.0,0.0,1.0,925571418.8333334,8686952.102707189
695,2024-07-07 06:00:00,923638031.0,923638031.0,6,6,6,True,4170.0,1.0,6.123233995736766e-17,921585053.1666666,1799456.0572322146
696,2024-07-07 12:00:00,922247139.5,922247139.5,12,6,6,True,4176.0,1.2246467991473532e-16,-1.0,922240410.0,1400997.871643427
697,2024-07-07 18:00:00,937059614.0,937059614.0,18,6,6,True,4182.0,-1.0,-1.8369701987210297e-16,927648261.5,8180086.289315897
698,2024-07-08 00:00:00,900451493.0,900451493.0,0,0,0,False,4188.0,0.0,1.0,920849069.375,15150091.155207086
699,2024-07-08 06:00:00,920285671.0,920285671.0,6,0,0,False,4194.0,1.0,6.123233995736766e-17,920010979.375,15036680.899543423
700,2024-07-08 12:00:00,917609270.0,917609270.0,12,0,0,False,4200.0,1.2246467991473532e-16,-1.0,918851512.0,14985500.268222025
701,2024-07-08 18:00:00,922222868.0,922222868.0,18,0,0,False,4206.0,-1.0,-1.8369701987210297e-16,915142325.5,9974876.101751
702,2024-07-09 00:00:00,,,0,1,1,False,4212.0,0.0,1.0,920039269.6666666,2316647.758987319
703,2024-07-09 06:00:00,908959923.0,908959923.0,6,1,1,False,4218.0,1.0,6.123233995736766e-17,916264020.3333334,6733030.522545191
704,2024-07-09 12:00:00,887935266.0,887935266.0,12,1,1,False,4224.0,1.2246467991473532e-16,-1.0,906372685.6666666,17289599.77824428
705,2024-07-09 18:00:00,920808587.5,920808587.5,18,1,1,False,4230.0,-1.0,-1.8369701987210297e-16,905901258.8333334,16648735.281514509
706,2024-07-10 00:00:00,,,0,2,2,False,4236.0,0.0,1.0,905901258.8333334,16648735.281514509
707,2024-07-10 06:00:00,919400929.0,919400929.0,6,2,2,False,4242.0,1.0,6.123233995736766e-17,909381594.1666666,18586396.08658557
708,2024-07-10 12:00:00,922434567.0,922434567.0,12,2,2,False,4248.0,1.2246467991473532e-16,-1.0,920881361.1666666,1518127.756053346
709,2024-07-10 18:00:00,924061388.0,924061388.0,18,2,2,False,4254.0,-1.0,-1.8369701987210297e-16,921965628.0,2365353.538475694
710,2024-07-11 00:00:00,,,0,3,3,False,4260.0,0.0,1.0,921965628.0,2365353.538475694
711,2024-07-11 06:00:00,,,6,3,3,False,4266.0,1.0,6.123233995736766e-17,923247977.5,1150336.1608927508
712,2024-07-11 12:00:00,921443757.5,921443757.5,12,3,3,False,4272.0,1.2246467991473532e-16,-1.0,922752572.75,1850944.2772007205
713,2024-07-11 18:00:00,922094516.5,922094516.5,18,3,3,False,4278.0,-1.0,-1.8369701987210297e-16,921769137.0,460156.1018583505
714,2024-07-12 00:00:00,,,0,4,4,False,4284.0,0.0,1.0,921769137.0,460156.1018583505
715,2024-07-12 06:00:00,924322259.5,924322259.5,6,4,4,False,4290.0,1.0,6.123233995736766e-17,922620177.8333334,1509530.8274562561
716,2024-07-12 12:00:00,912106934.0,912106934.0,12,4,4,False,4296.0,1.2246467991473532e-16,-1.0,919507903.3333334,6505495.3710871395
